exchange,symbol,company_name,year,quarter,conference_date,date,has_transcript
NYSE,MCD,McDonald's Corporation,2025,1,2025-05-01 08:30:00,2025-05-01,YES
NYSE,MCD,McDonald's Corporation,2024,4,2025-02-10 08:30:00,2025-02-10,YES
NYSE,MCD,McDonald's Corporation,2024,3,2024-10-29 08:30:00,2024-10-29,YES
NYSE,MCD,McDonald's Corporation,2024,2,2024-07-29 08:30:00,2024-07-29,YES
NYSE,MCD,McDonald's Corporation,2024,1,2024-04-30 08:30:00,2024-04-30,YES
NYSE,MCD,McDonald's Corporation,2023,4,2024-02-05 08:30:00,2024-02-05,NO
NYSE,MCD,McDonald's Corporation,2023,3,2023-10-31 08:00:00,2023-10-31,NO
NYSE,MCD,McDonald's Corporation,2023,2,2023-07-27 07:30:00,2023-07-27,NO
NYSE,MCD,McDonald's Corporation,2023,1,2023-04-25 21:30:00,2023-04-25,NO
NYSE,MCD,McDonald's Corporation,2022,4,2023-01-31 21:30:00,2023-01-31,NO
NYSE,MCD,McDonald's Corporation,2022,3,2022-10-27 08:30:00,2022-10-27,NO
NYSE,MCD,McDonald's Corporation,2022,2,2022-07-26 08:26:00,2022-07-26,NO
NYSE,MCD,McDonald's Corporation,2022,1,2022-04-28 07:30:00,2022-04-28,NO
NYSE,MCD,McDonald's Corporation,2021,4,2022-01-27 07:30:00,2022-01-27,NO
NYSE,MCD,McDonald's Corporation,2021,3,2021-10-27 07:30:00,2021-10-27,NO
NYSE,MCD,McDonald's Corporation,2021,2,2021-07-29 07:30:00,2021-07-29,NO
NYSE,MCD,McDonald's Corporation,2021,1,2021-04-29 07:30:00,2021-04-29,NO
NYSE,MCD,McDonald's Corporation,2020,4,2021-01-28 07:30:00,2021-01-28,NO
NYSE,MCD,McDonald's Corporation,2020,3,2021-11-08 07:30:00,2021-11-08,NO
NYSE,MCD,McDonald's Corporation,2020,2,2020-07-28 07:30:00,2020-07-28,NO
NYSE,MCD,McDonald's Corporation,2020,1,2020-04-30 08:30:00,2020-04-30,NO
NYSE,MCD,McDonald's Corporation,2019,4,2020-01-29 08:30:00,2020-01-29,NO
NYSE,MCD,McDonald's Corporation,2019,3,2019-10-22 11:00:00,2019-10-22,NO
NYSE,MCD,McDonald's Corporation,2019,2,2019-07-26 12:00:00,2019-07-26,NO
NYSE,MCD,McDonald's Corporation,2019,1,2019-04-30 11:00:00,2019-04-30,NO
NYSE,MCD,McDonald's Corporation,2018,4,2019-01-30 11:00:00,2019-01-30,NO
NYSE,MRK,"Merck & Co., Inc.",2025,3,2025-10-30 09:00:00,2025-10-30,FUTURE
NYSE,MRK,"Merck & Co., Inc.",2025,2,2025-07-29 09:00:00,2025-07-29,YES
NYSE,MRK,"Merck & Co., Inc.",2025,1,2025-04-24 09:00:00,2025-04-24,YES
NYSE,MRK,"Merck & Co., Inc.",2024,4,2025-02-04 09:00:00,2025-02-04,YES
NYSE,MRK,"Merck & Co., Inc.",2024,3,2024-10-31 09:00:00,2024-10-31,YES
NYSE,MRK,"Merck & Co., Inc.",2024,2,2024-07-30 09:00:00,2024-07-30,YES
NYSE,MRK,"Merck & Co., Inc.",2024,1,2024-04-25 09:00:00,2024-04-25,YES
NYSE,MRK,"Merck & Co., Inc.",2023,4,2024-02-01 09:00:00,2024-02-01,NO
NYSE,MRK,"Merck & Co., Inc.",2023,3,2023-10-26 09:00:00,2023-10-26,NO
NYSE,MRK,"Merck & Co., Inc.",2023,2,2023-08-01 08:00:00,2023-08-01,NO
NYSE,MRK,"Merck & Co., Inc.",2023,1,2023-04-27 09:00:00,2023-04-27,NO
NYSE,MRK,"Merck & Co., Inc.",2022,4,2023-02-02 08:00:00,2023-02-02,NO
NYSE,MRK,"Merck & Co., Inc.",2022,3,2022-10-27 08:00:00,2022-10-27,NO
NYSE,MRK,"Merck & Co., Inc.",2022,2,2022-07-28 08:00:00,2022-07-28,NO
NYSE,MRK,"Merck & Co., Inc.",2022,1,2022-04-28 08:00:00,2022-04-28,NO
NYSE,MRK,"Merck & Co., Inc.",2021,4,2022-02-03 08:00:00,2022-02-03,NO
NYSE,MRK,"Merck & Co., Inc.",2021,3,2021-10-28 08:00:00,2021-10-28,NO
NYSE,MRK,"Merck & Co., Inc.",2021,2,2021-06-28 10:00:00,2021-06-28,NO
NYSE,MRK,"Merck & Co., Inc.",2021,1,2021-04-29 10:00:00,2021-04-29,NO
NYSE,MRK,"Merck & Co., Inc.",2020,4,2021-02-04 08:00:00,2021-02-04,NO
NYSE,MRK,"Merck & Co., Inc.",2020,3,2020-10-27 08:00:00,2020-10-27,NO
NYSE,MRK,"Merck & Co., Inc.",2020,2,2020-07-31 08:00:00,2020-07-31,NO
NYSE,MRK,"Merck & Co., Inc.",2020,1,2020-04-28 08:00:00,2020-04-28,NO
NYSE,MRK,"Merck & Co., Inc.",2019,4,2020-02-05 08:00:00,2020-02-05,NO
NYSE,MRK,"Merck & Co., Inc.",2019,3,2019-10-29 08:00:00,2019-10-29,NO
NYSE,MRK,"Merck & Co., Inc.",2019,2,2019-07-30 08:00:00,2019-07-30,NO
NYSE,MRK,"Merck & Co., Inc.",2019,1,2019-04-30 08:00:00,2019-04-30,NO
NYSE,MRK,"Merck & Co., Inc.",2018,4,2019-02-01 08:00:00,2019-02-01,NO
NYSE,DIS,Walt Disney Company (The),2025,3,2025-08-06 08:30:00,2025-08-06,YES
NYSE,DIS,Walt Disney Company (The),2025,2,2025-05-07 08:30:00,2025-05-07,YES
NYSE,DIS,Walt Disney Company (The),2025,1,2025-02-05 08:30:00,2025-02-05,YES
NYSE,DIS,Walt Disney Company (The),2024,4,2024-11-14 08:30:00,2024-11-14,YES
NYSE,DIS,Walt Disney Company (The),2024,3,2024-08-07 08:30:00,2024-08-07,YES
NYSE,DIS,Walt Disney Company (The),2024,2,2024-05-07 08:30:00,2024-05-07,YES
NYSE,DIS,Walt Disney Company (The),2024,1,2024-02-07 16:30:00,2024-02-07,YES
NYSE,DIS,Walt Disney Company (The),2023,4,2023-11-08 16:30:00,2023-11-08,NO
NYSE,DIS,Walt Disney Company (The),2023,3,2023-08-09 16:30:00,2023-08-09,NO
NYSE,DIS,Walt Disney Company (The),2023,2,2023-05-10 16:30:00,2023-05-10,NO
NYSE,DIS,Walt Disney Company (The),2023,1,2023-02-08 13:30:00,2023-02-08,NO
NYSE,DIS,Walt Disney Company (The),2022,4,2022-11-08 16:30:00,2022-11-08,NO
NYSE,DIS,Walt Disney Company (The),2022,3,2022-08-10 16:30:00,2022-08-10,NO
NYSE,DIS,Walt Disney Company (The),2022,2,2022-05-11 16:30:00,2022-05-11,NO
NYSE,DIS,Walt Disney Company (The),2022,1,2022-02-09 16:30:00,2022-02-09,NO
NYSE,DIS,Walt Disney Company (The),2021,4,2021-11-10 16:30:00,2021-11-10,NO
NYSE,DIS,Walt Disney Company (The),2021,3,2021-08-12 16:30:00,2021-08-12,NO
NYSE,DIS,Walt Disney Company (The),2021,2,2021-05-13 16:30:00,2021-05-13,NO
NYSE,DIS,Walt Disney Company (The),2021,1,2021-02-11 16:30:00,2021-02-11,NO
NYSE,DIS,Walt Disney Company (The),2020,4,2020-11-12 13:30:00,2020-11-12,NO
NYSE,DIS,Walt Disney Company (The),2020,3,2020-08-04 16:30:00,2020-08-04,NO
NYSE,DIS,Walt Disney Company (The),2020,2,2020-05-05 16:30:00,2020-05-05,NO
NYSE,DIS,Walt Disney Company (The),2020,1,2020-02-04 16:30:00,2020-02-04,NO
NYSE,DIS,Walt Disney Company (The),2019,4,2019-11-07 16:30:00,2019-11-07,NO
NYSE,DIS,Walt Disney Company (The),2019,3,2019-08-06 16:30:00,2019-08-06,NO
NYSE,DIS,Walt Disney Company (The),2019,2,2019-05-08 16:30:00,2019-05-08,NO
NYSE,DIS,Walt Disney Company (The),2019,1,2019-02-05 16:30:00,2019-02-05,NO
NYSE,UBER,"Uber Technologies, Inc.",2025,2,2025-08-06 08:00:00,2025-08-06,YES
NYSE,UBER,"Uber Technologies, Inc.",2025,1,2025-05-07 08:00:00,2025-05-07,YES
NYSE,UBER,"Uber Technologies, Inc.",2024,4,2025-02-05 08:00:00,2025-02-05,YES
NYSE,UBER,"Uber Technologies, Inc.",2024,3,2024-10-31 08:00:00,2024-10-31,YES
NYSE,UBER,"Uber Technologies, Inc.",2024,2,2024-08-06 08:00:00,2024-08-06,YES
NYSE,UBER,"Uber Technologies, Inc.",2024,1,2024-05-08 08:00:00,2024-05-08,YES
NYSE,UBER,"Uber Technologies, Inc.",2023,4,2024-02-07 08:00:00,2024-02-07,NO
NYSE,UBER,"Uber Technologies, Inc.",2023,3,2023-11-07 08:00:00,2023-11-07,NO
NYSE,UBER,"Uber Technologies, Inc.",2023,2,2023-08-01 08:00:00,2023-08-01,NO
NYSE,UBER,"Uber Technologies, Inc.",2023,1,2023-05-02 05:00:00,2023-05-02,NO
NYSE,UBER,"Uber Technologies, Inc.",2022,4,2023-02-08 08:00:00,2023-02-08,NO
NYSE,UBER,"Uber Technologies, Inc.",2022,3,2022-11-01 05:00:00,2022-11-01,NO
NYSE,UBER,"Uber Technologies, Inc.",2022,2,2022-08-02 05:00:00,2022-08-02,NO
NYSE,UBER,"Uber Technologies, Inc.",2022,1,2022-05-04 05:00:00,2022-05-04,NO
NYSE,UBER,"Uber Technologies, Inc.",2021,4,2022-02-09 17:00:00,2022-02-09,NO
NYSE,UBER,"Uber Technologies, Inc.",2021,3,2021-11-04 17:00:00,2021-11-04,NO
NYSE,UBER,"Uber Technologies, Inc.",2021,2,2021-08-04 16:30:00,2021-08-04,NO
NYSE,UBER,"Uber Technologies, Inc.",2021,1,2021-05-05 16:30:00,2021-05-05,NO
NYSE,UBER,"Uber Technologies, Inc.",2020,4,2021-02-10 16:30:00,2021-02-10,NO
NYSE,UBER,"Uber Technologies, Inc.",2020,3,2020-11-05 16:30:00,2020-11-05,NO
NYSE,UBER,"Uber Technologies, Inc.",2020,2,2020-08-06 16:30:00,2020-08-06,NO
NYSE,UBER,"Uber Technologies, Inc.",2020,1,2020-05-07 16:30:00,2020-05-07,NO
NYSE,UBER,"Uber Technologies, Inc.",2019,4,2020-02-06 16:30:00,2020-02-06,NO
NYSE,UBER,"Uber Technologies, Inc.",2019,3,2019-11-04 17:00:00,2019-11-04,NO
NYSE,UBER,"Uber Technologies, Inc.",2019,2,2019-08-08 17:00:00,2019-08-08,NO
NYSE,UBER,"Uber Technologies, Inc.",2019,1,2019-05-30 16:30:00,2019-05-30,NO
NYSE,T,AT&T Inc.,2025,2,2025-07-23 08:30:00,2025-07-23,YES
NYSE,T,AT&T Inc.,2025,1,2025-04-23 08:30:00,2025-04-23,YES
NYSE,T,AT&T Inc.,2024,4,2024-01-27 08:30:00,2024-01-27,YES
NYSE,T,AT&T Inc.,2024,3,2024-10-23 08:30:00,2024-10-23,YES
NYSE,T,AT&T Inc.,2024,2,2024-07-24 08:30:00,2024-07-24,YES
NYSE,T,AT&T Inc.,2024,1,2024-04-24 08:30:00,2024-04-24,YES
NYSE,T,AT&T Inc.,2023,4,2024-01-24 08:30:00,2024-01-24,NO
NYSE,T,AT&T Inc.,2023,3,2023-10-19 08:30:00,2023-10-19,NO
NYSE,T,AT&T Inc.,2023,2,2023-07-26 08:30:00,2023-07-26,NO
NYSE,T,AT&T Inc.,2023,1,2023-04-20 08:30:00,2023-04-20,NO
NYSE,T,AT&T Inc.,2022,4,2023-01-25 08:30:00,2023-01-25,NO
NYSE,T,AT&T Inc.,2022,3,2022-10-20 08:30:00,2022-10-20,NO
NYSE,T,AT&T Inc.,2022,2,2022-07-21 07:00:00,2022-07-21,NO
NYSE,T,AT&T Inc.,2022,1,2022-04-21 08:30:00,2022-04-21,NO
NYSE,T,AT&T Inc.,2021,4,2022-01-26 08:30:00,2022-01-26,NO
NYSE,T,AT&T Inc.,2021,3,2021-10-21 08:30:00,2021-10-21,NO
NYSE,T,AT&T Inc.,2021,2,2021-07-22 08:30:00,2021-07-22,NO
NYSE,T,AT&T Inc.,2021,1,2021-04-21 09:00:00,2021-04-21,NO
NYSE,T,AT&T Inc.,2020,4,2021-01-27 09:00:00,2021-01-27,NO
NYSE,T,AT&T Inc.,2020,3,2020-10-22 08:30:00,2020-10-22,NO
NYSE,T,AT&T Inc.,2020,2,2020-07-23 08:30:00,2020-07-23,NO
NYSE,T,AT&T Inc.,2020,1,2020-04-22 08:30:00,2020-04-22,NO
NYSE,T,AT&T Inc.,2019,4,2020-01-29 08:30:00,2020-01-29,NO
NYSE,T,AT&T Inc.,2019,3,2019-10-28 08:30:00,2019-10-28,NO
NYSE,T,AT&T Inc.,2019,2,2019-07-24 08:30:00,2019-07-24,NO
NYSE,T,AT&T Inc.,2019,1,2019-04-24 08:30:00,2019-04-24,NO
NYSE,T,AT&T Inc.,2018,4,2019-01-30 08:30:00,2019-01-30,NO
NASDAQ,PEP,"PepsiCo, Inc.",2025,3,2025-10-09 08:15:00,2025-10-09,FUTURE
NASDAQ,PEP,"PepsiCo, Inc.",2025,2,2025-07-17 08:15:00,2025-07-17,YES
NASDAQ,PEP,"PepsiCo, Inc.",2025,1,2025-04-02 07:30:00,2025-04-02,YES
NASDAQ,PEP,"PepsiCo, Inc.",2024,4,2025-02-04 08:15:00,2025-02-04,YES
NASDAQ,PEP,"PepsiCo, Inc.",2024,3,2024-10-08 08:15:00,2024-10-08,YES
NASDAQ,PEP,"PepsiCo, Inc.",2024,2,2024-07-11 08:15:00,2024-07-11,YES
NASDAQ,PEP,"PepsiCo, Inc.",2024,1,2024-04-23 08:15:00,2024-04-23,YES
NASDAQ,PEP,"PepsiCo, Inc.",2023,4,2024-02-09 08:30:00,2024-02-09,NO
NASDAQ,PEP,"PepsiCo, Inc.",2023,3,2023-10-10 08:15:00,2023-10-10,NO
NASDAQ,PEP,"PepsiCo, Inc.",2023,2,2023-07-13 08:15:00,2023-07-13,NO
NASDAQ,PEP,"PepsiCo, Inc.",2023,1,2023-04-25 18:00:00,2023-04-25,NO
NASDAQ,PEP,"PepsiCo, Inc.",2022,4,2023-02-09 08:15:00,2023-02-09,NO
NASDAQ,PEP,"PepsiCo, Inc.",2022,3,2022-10-12 08:00:00,2022-10-12,NO
NASDAQ,PEP,"PepsiCo, Inc.",2022,2,2022-07-12 08:15:00,2022-07-12,NO
NASDAQ,PEP,"PepsiCo, Inc.",2022,1,2022-04-26 20:15:00,2022-04-26,NO
NASDAQ,PEP,"PepsiCo, Inc.",2021,4,2022-02-10 08:15:00,2022-02-10,NO
NASDAQ,PEP,"PepsiCo, Inc.",2021,3,2021-10-05 08:15:00,2021-10-05,NO
NASDAQ,PEP,"PepsiCo, Inc.",2021,2,2021-07-13 08:15:00,2021-07-13,NO
NASDAQ,PEP,"PepsiCo, Inc.",2021,1,2021-04-15 08:15:00,2021-04-15,NO
NASDAQ,PEP,"PepsiCo, Inc.",2020,4,2021-02-11 08:15:00,2021-02-11,NO
NASDAQ,PEP,"PepsiCo, Inc.",2020,3,2020-09-30 20:15:00,2020-09-30,NO
NASDAQ,PEP,"PepsiCo, Inc.",2020,2,2020-07-13 20:15:00,2020-07-13,NO
NASDAQ,PEP,"PepsiCo, Inc.",2020,1,2020-04-28 08:15:00,2020-04-28,NO
NASDAQ,PEP,"PepsiCo, Inc.",2019,4,2020-02-13 07:45:00,2020-02-13,NO
NASDAQ,PEP,"PepsiCo, Inc.",2019,3,2019-10-03 07:45:00,2019-10-03,NO
NASDAQ,PEP,"PepsiCo, Inc.",2019,2,2019-07-09 07:34:00,2019-07-09,NO
NASDAQ,PEP,"PepsiCo, Inc.",2019,1,2019-04-17 07:45:00,2019-04-17,NO
NASDAQ,PEP,"PepsiCo, Inc.",2018,4,2019-02-15 07:45:00,2019-02-15,NO
NASDAQ,INTU,Intuit Inc.,2025,4,2025-08-21 16:30:00,2025-08-21,YES
NASDAQ,INTU,Intuit Inc.,2025,3,2025-05-22 16:30:00,2025-05-22,YES
NASDAQ,INTU,Intuit Inc.,2025,2,2025-02-25 16:30:00,2025-02-25,YES
NASDAQ,INTU,Intuit Inc.,2025,1,2024-11-21 16:30:00,2024-11-21,YES
NASDAQ,INTU,Intuit Inc.,2024,4,2024-08-22 16:30:00,2024-08-22,YES
NASDAQ,INTU,Intuit Inc.,2024,3,2024-05-23 16:30:00,2024-05-23,YES
NASDAQ,INTU,Intuit Inc.,2024,2,2024-02-22 16:30:00,2024-02-22,YES
NASDAQ,INTU,Intuit Inc.,2024,1,2023-11-28 16:30:00,2023-11-28,YES
NASDAQ,INTU,Intuit Inc.,2023,4,2023-08-24 13:30:00,2023-08-24,NO
NASDAQ,INTU,Intuit Inc.,2023,3,2023-05-23 13:30:00,2023-05-23,NO
NASDAQ,INTU,Intuit Inc.,2023,2,2023-02-23 13:30:00,2023-02-23,NO
NASDAQ,INTU,Intuit Inc.,2023,1,2022-11-29 13:30:00,2022-11-29,NO
NASDAQ,INTU,Intuit Inc.,2022,4,2022-08-23 13:30:00,2022-08-23,NO
NASDAQ,INTU,Intuit Inc.,2022,3,2022-05-24 13:30:00,2022-05-24,NO
NASDAQ,INTU,Intuit Inc.,2022,2,2022-02-24 13:30:00,2022-02-24,NO
NASDAQ,INTU,Intuit Inc.,2022,1,2021-11-18 13:30:00,2021-11-18,NO
NASDAQ,INTU,Intuit Inc.,2021,4,2021-08-24 16:30:00,2021-08-24,NO
NASDAQ,INTU,Intuit Inc.,2021,3,2021-05-25 13:30:00,2021-05-25,NO
NASDAQ,INTU,Intuit Inc.,2021,2,2021-02-23 13:30:00,2021-02-23,NO
NASDAQ,INTU,Intuit Inc.,2021,1,2020-11-19 16:30:00,2020-11-19,NO
NASDAQ,INTU,Intuit Inc.,2020,4,2020-08-25 16:30:00,2020-08-25,NO
NASDAQ,INTU,Intuit Inc.,2020,3,2020-05-21 16:30:00,2020-05-21,NO
NASDAQ,INTU,Intuit Inc.,2020,2,2020-02-24 16:30:00,2020-02-24,NO
NASDAQ,INTU,Intuit Inc.,2020,1,2019-11-21 16:30:00,2019-11-21,NO
NASDAQ,INTU,Intuit Inc.,2019,4,2019-08-22 16:30:00,2019-08-22,NO
NASDAQ,INTU,Intuit Inc.,2019,3,2019-05-23 16:30:00,2019-05-23,NO
NASDAQ,INTU,Intuit Inc.,2019,2,2019-02-21 16:30:00,2019-02-21,NO
NYSE,NOW,"ServiceNow, Inc.",2025,2,2025-07-23 14:00:00,2025-07-23,YES
NYSE,NOW,"ServiceNow, Inc.",2025,1,2025-04-23 17:00:00,2025-04-23,YES
NYSE,NOW,"ServiceNow, Inc.",2024,4,2025-01-29 17:00:00,2025-01-29,YES
NYSE,NOW,"ServiceNow, Inc.",2024,3,2024-10-23 17:00:00,2024-10-23,YES
NYSE,NOW,"ServiceNow, Inc.",2024,2,2024-07-24 17:00:00,2024-07-24,YES
NYSE,NOW,"ServiceNow, Inc.",2024,1,2024-04-24 17:00:00,2024-04-24,YES
NYSE,NOW,"ServiceNow, Inc.",2023,4,2024-01-24 14:00:00,2024-01-24,NO
NYSE,NOW,"ServiceNow, Inc.",2023,3,2023-10-25 17:00:00,2023-10-25,NO
NYSE,NOW,"ServiceNow, Inc.",2023,2,2023-07-26 14:00:00,2023-07-26,NO
NYSE,NOW,"ServiceNow, Inc.",2023,1,2023-04-26 14:00:00,2023-04-26,NO
NYSE,NOW,"ServiceNow, Inc.",2022,4,2023-01-25 14:00:00,2023-01-25,NO
NYSE,NOW,"ServiceNow, Inc.",2022,3,2022-10-26 14:00:00,2022-10-26,NO
NYSE,NOW,"ServiceNow, Inc.",2022,2,2022-07-27 14:00:00,2022-07-27,NO
NYSE,NOW,"ServiceNow, Inc.",2022,1,2022-04-27 21:00:00,2022-04-27,NO
NYSE,NOW,"ServiceNow, Inc.",2021,4,2022-01-26 14:00:00,2022-01-26,NO
NYSE,NOW,"ServiceNow, Inc.",2021,3,2021-10-27 14:00:00,2021-10-27,NO
NYSE,NOW,"ServiceNow, Inc.",2021,2,2021-07-28 14:00:00,2021-07-28,NO
NYSE,NOW,"ServiceNow, Inc.",2021,1,2021-04-28 14:00:00,2021-04-28,NO
NYSE,NOW,"ServiceNow, Inc.",2020,4,2021-01-27 14:00:00,2021-01-27,NO
NYSE,NOW,"ServiceNow, Inc.",2020,3,2020-10-28 14:00:00,2020-10-28,NO
NYSE,NOW,"ServiceNow, Inc.",2020,2,2020-07-29 17:00:00,2020-07-29,NO
NYSE,NOW,"ServiceNow, Inc.",2020,1,2020-04-29 17:00:00,2020-04-29,NO
NYSE,NOW,"ServiceNow, Inc.",2019,4,2020-01-29 17:00:00,2020-01-29,NO
NYSE,NOW,"ServiceNow, Inc.",2019,3,2019-10-23 17:00:00,2019-10-23,NO
NYSE,NOW,"ServiceNow, Inc.",2019,2,2019-07-24 17:00:00,2019-07-24,NO
NYSE,NOW,"ServiceNow, Inc.",2019,1,2019-04-24 17:00:00,2019-04-24,NO
NYSE,NOW,"ServiceNow, Inc.",2018,4,2019-01-30 17:00:00,2019-01-30,NO
NASDAQ,MU,"Micron Technology, Inc.",2025,4,2025-09-23 16:30:00,2025-09-23,YES
NASDAQ,MU,"Micron Technology, Inc.",2025,3,2025-06-25 14:30:00,2025-06-25,YES
NASDAQ,MU,"Micron Technology, Inc.",2025,2,2025-03-20 14:30:00,2025-03-20,YES
NASDAQ,MU,"Micron Technology, Inc.",2025,1,2024-12-18 14:30:00,2024-12-18,YES
NASDAQ,MU,"Micron Technology, Inc.",2024,4,2024-09-25 17:30:00,2024-09-25,YES
NASDAQ,MU,"Micron Technology, Inc.",2024,3,2024-06-26 16:30:00,2024-06-26,YES
NASDAQ,MU,"Micron Technology, Inc.",2024,2,2024-03-20 16:30:00,2024-03-20,YES
NASDAQ,MU,"Micron Technology, Inc.",2024,1,2023-12-20 17:30:00,2023-12-20,YES
NASDAQ,MU,"Micron Technology, Inc.",2023,4,2023-09-27 14:30:00,2023-09-27,NO
NASDAQ,MU,"Micron Technology, Inc.",2023,3,2023-06-28 14:30:00,2023-06-28,NO
NASDAQ,MU,"Micron Technology, Inc.",2023,2,2023-03-28 14:30:00,2023-03-28,NO
NASDAQ,MU,"Micron Technology, Inc.",2023,1,2022-12-21 14:30:00,2022-12-21,NO
NASDAQ,MU,"Micron Technology, Inc.",2022,4,2022-09-29 14:30:00,2022-09-29,NO
NASDAQ,MU,"Micron Technology, Inc.",2022,3,2022-06-30 14:30:00,2022-06-30,NO
NASDAQ,MU,"Micron Technology, Inc.",2022,2,2022-03-29 14:30:00,2022-03-29,NO
NASDAQ,MU,"Micron Technology, Inc.",2022,1,2021-12-20 14:30:00,2021-12-20,NO
NASDAQ,MU,"Micron Technology, Inc.",2021,4,2021-09-28 14:30:00,2021-09-28,NO
NASDAQ,MU,"Micron Technology, Inc.",2021,3,2021-06-30 14:30:00,2021-06-30,NO
NASDAQ,MU,"Micron Technology, Inc.",2021,2,2021-03-31 14:30:00,2021-03-31,NO
NASDAQ,MU,"Micron Technology, Inc.",2021,1,2021-01-07 14:30:00,2021-01-07,NO
NASDAQ,MU,"Micron Technology, Inc.",2020,4,2020-09-29 14:30:00,2020-09-29,NO
NASDAQ,MU,"Micron Technology, Inc.",2020,3,2020-06-29 16:30:00,2020-06-29,NO
NASDAQ,MU,"Micron Technology, Inc.",2020,2,2020-03-25 16:30:00,2020-03-25,NO
NASDAQ,MU,"Micron Technology, Inc.",2020,1,2019-12-18 16:30:00,2019-12-18,NO
NASDAQ,MU,"Micron Technology, Inc.",2019,4,2019-09-26 16:30:00,2019-09-26,NO
NASDAQ,MU,"Micron Technology, Inc.",2019,3,2019-06-25 16:30:00,2019-06-25,NO
NASDAQ,MU,"Micron Technology, Inc.",2019,2,2019-03-20 16:30:00,2019-03-20,NO
NASDAQ,MU,"Micron Technology, Inc.",2019,1,2018-12-18 16:30:00,2018-12-18,NO
NYSE,VZ,Verizon Communications Inc.,2025,3,2025-10-21 08:30:00,2025-10-21,FUTURE
NYSE,VZ,Verizon Communications Inc.,2025,2,2025-07-21 08:30:00,2025-07-21,YES
NYSE,VZ,Verizon Communications Inc.,2025,1,2025-04-22 08:30:00,2025-04-22,YES
NYSE,VZ,Verizon Communications Inc.,2024,4,2025-01-24 08:30:00,2025-01-24,YES
NYSE,VZ,Verizon Communications Inc.,2024,3,2024-10-22 09:00:00,2024-10-22,YES
NYSE,VZ,Verizon Communications Inc.,2024,2,2024-07-22 08:30:00,2024-07-22,YES
NYSE,VZ,Verizon Communications Inc.,2024,1,2024-04-22 08:30:00,2024-04-22,YES
NYSE,VZ,Verizon Communications Inc.,2023,4,2024-01-23 08:30:00,2024-01-23,NO
NYSE,VZ,Verizon Communications Inc.,2023,3,2023-10-24 08:30:00,2023-10-24,NO
NYSE,VZ,Verizon Communications Inc.,2023,2,2023-07-25 08:30:00,2023-07-25,NO
NYSE,VZ,Verizon Communications Inc.,2023,1,2023-04-25 17:00:00,2023-04-25,NO
NYSE,VZ,Verizon Communications Inc.,2022,4,2023-01-25 08:00:00,2023-01-25,NO
NYSE,VZ,Verizon Communications Inc.,2022,3,2022-10-21 08:00:00,2022-10-21,NO
NYSE,VZ,Verizon Communications Inc.,2022,2,2022-07-22 08:30:00,2022-07-22,NO
NYSE,VZ,Verizon Communications Inc.,2022,1,2022-04-22 08:00:00,2022-04-22,NO
NYSE,VZ,Verizon Communications Inc.,2021,4,2022-01-25 08:00:00,2022-01-25,NO
NYSE,VZ,Verizon Communications Inc.,2021,3,2021-10-20 08:30:00,2021-10-20,NO
NYSE,VZ,Verizon Communications Inc.,2021,2,2021-07-21 08:30:00,2021-07-21,NO
NYSE,VZ,Verizon Communications Inc.,2021,1,2021-04-21 08:30:00,2021-04-21,NO
NYSE,VZ,Verizon Communications Inc.,2020,4,2021-01-26 08:30:00,2021-01-26,NO
NYSE,VZ,Verizon Communications Inc.,2020,3,2020-10-21 08:30:00,2020-10-21,NO
NYSE,VZ,Verizon Communications Inc.,2020,2,2020-07-24 08:30:00,2020-07-24,NO
NYSE,VZ,Verizon Communications Inc.,2020,1,2020-04-24 08:30:00,2020-04-24,NO
NYSE,VZ,Verizon Communications Inc.,2019,4,2020-01-30 08:30:00,2020-01-30,NO
NYSE,VZ,Verizon Communications Inc.,2019,3,2019-10-25 08:30:00,2019-10-25,NO
NYSE,VZ,Verizon Communications Inc.,2019,2,2019-08-01 08:30:00,2019-08-01,NO
NYSE,VZ,Verizon Communications Inc.,2019,1,2019-04-23 08:30:00,2019-04-23,NO
NYSE,VZ,Verizon Communications Inc.,2018,4,2019-01-29 08:30:00,2019-01-29,NO
NYSE,C,"Citigroup, Inc.",2025,3,2025-10-14 11:00:00,2025-10-14,FUTURE
NYSE,C,"Citigroup, Inc.",2025,2,2025-07-15 11:00:00,2025-07-15,YES
NYSE,C,"Citigroup, Inc.",2025,1,2025-04-15 11:00:00,2025-04-15,YES
NYSE,C,"Citigroup, Inc.",2024,4,2025-01-15 11:00:00,2025-01-15,YES
NYSE,C,"Citigroup, Inc.",2024,3,2024-10-15 11:00:00,2024-10-15,YES
NYSE,C,"Citigroup, Inc.",2024,2,2024-07-12 11:00:00,2024-07-12,YES
NYSE,C,"Citigroup, Inc.",2024,1,2024-04-12 11:00:00,2024-04-12,YES
NYSE,C,"Citigroup, Inc.",2023,4,2024-01-12 12:00:00,2024-01-12,NO
NYSE,C,"Citigroup, Inc.",2023,3,2023-10-13 11:00:00,2023-10-13,NO
NYSE,C,"Citigroup, Inc.",2023,2,2023-07-14 09:00:00,2023-07-14,NO
NYSE,C,"Citigroup, Inc.",2023,1,2023-04-17 08:00:00,2023-04-17,NO
NYSE,C,"Citigroup, Inc.",2022,4,2023-01-13 11:00:00,2023-01-13,NO
NYSE,C,"Citigroup, Inc.",2022,3,2022-10-15 09:00:00,2022-10-15,NO
